Zoifilxzjmpa;Qlwkkuvoksvoe;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Epcrhiuzrtdyag Department;21;2;2;Ijbbjqvnwmoko City
Qmfigw;Vwtuv;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;21;3;5;Qpvwttpmnvn City
Hmuxdimmuv;Vylwe;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;24;6;4;Qpvwttpmnvn City
Ljfmgrqxxrfwn;Kjjmzeqxbre;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;22;4;1;Fpuquahtobb City
Zaouz;Gzvjqxlasqb;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Msxzqjsrzijqc Department;19;4;3;Ijbbjqvnwmoko City
Ypsojcurkzfme;Lzolszqfj;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Lbkhmzeenifvtja Department;22;6;3;Fpuquahtobb City
Qtundnjavym;Dtuajrzirx;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hembtqnrxkbtw Department;22;5;2;Qtqqrkqfvhqev City
Mdfldczq;Fqpqvlmscyqrog;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;20;2;2;Jzizrqutcipvpof City
Nyndftn;Yidzju;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Msxzqjsrzijqc Department;19;2;3;Bhahurctrrfi City
Wwojojkljavepyt;Iiosbpvjflycqdiumlwr;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Ueubfnccgpegtlu Department;24;5;2;Hrcicipkzlrhzv City
Pqyke;Jyxqee;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;21;2;1;Hrcicipkzlrhzv City
Eyarxsqmwalszff;Ggwswkcncvg;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;21;4;2;Bsrurrghqdnyhgc City
Fkdty;Vgmhshxjwfmeft;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Vekzpgigvnoajw Department;17;1;3;Snyngqelee City
Glszlgkkizwxns;Mstyfvsfajypfx;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Vexkovbuxctmo Department;19;2;1;Dckkamedryiwltb City
Kyuxgukkbbiyx;Qfumqzyagfa;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Msxzqjsrzijqc Department;17;2;2;Hrcicipkzlrhzv City
Sclzmi;Pmrgag;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hembtqnrxkbtw Department;20;4;3;Dgvcswjqcauuj City
Wxatpx;Wpomjstqkzrtrzqru;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;19;4;4;Bhahurctrrfi City
Axrapdrw;Zojhztwongnycloyt;Buqwolvuwdjr Univercity;Pvetirjcunbaexb Faculty;Gtqzmncpnttkb Department;16;1;1;Hrcicipkzlrhzv City
Tcsprhmehkh;Whknwpuyawrthkndbvh;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Vexkovbuxctmo Department;19;1;1;Ijbbjqvnwmoko City
Sjvekdictzxzz;Lgiev;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;21;2;2;Pcjxyjgbqcart City
Vuemwdkoueell;Ktqexsfqxvmevedjnk;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;19;3;4;Jafawzkyrxsrwi City
Mycndcrknfch;Usmhjfqajgn;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;22;5;1;Hdwbetodhahx City
Hwfkkncvqdaj;Tpugbdczdaebxjkiqh;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Ujzksmmuwsiavv Department;21;4;1;Bsrurrghqdnyhgc City
Jedizguy;Yctltlntwthwcrkd;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Ueubfnccgpegtlu Department;20;4;3;Buhtylmfgtfpm City
Drcxpsczqzqvu;Xpxqmvpze;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hembtqnrxkbtw Department;18;3;4;Mjppivxupxn City
Tpxksiypnfik;Nmjzwekyjmkqslw;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Ueacyympfiw Department;16;1;2;Axxiomkljthr City
Icakrsnqzek;Qtrpcydlq;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Rvjgjplzunwfdhu Department;18;2;2;Fpuquahtobb City
Kbwumxw;Ybdkxeuxskygmnech;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Qiaunbkeatz Department;21;2;1;Axxiomkljthr City
Hpnlbjhommfe;Jifvpsq;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;18;2;2;Tvteapgnzog City
Drcgkkxhokfdbwn;Hzuacln;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;17;2;3;Ajayzmpgmrq City
Fedtbzqbdkvrudv;Ylejbqdm;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Duxfhomvqjuk Department;18;2;3;Axxiomkljthr City
Sikxalvlubvef;Afkkihfqxqsonzhmth;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;18;1;1;Mjppivxupxn City
Laywgik;Amiuxsugordyjjzcyft;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Whjyvvsozisfoa Department;18;2;2;Hdwbetodhahx City
Fpnnvn;Zwlnyec;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;20;1;5;Sqiugskbrefskjn City
Tcbxn;Iebwjzqrdujw;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Zxmkexprpoliz Department;22;5;2;Ajayzmpgmrq City
Dzmgf;Pvcodyhbhczxrywgu;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Xjupxkhevs Department;20;4;3;Buhtylmfgtfpm City
Qhzuzbqzwfldw;Etwbycmcbwkcxfvepdip;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zhaglavwyat Department;19;1;3;Pcjxyjgbqcart City
Cspdaj;Jmkiswip;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;19;3;2;Bhahurctrrfi City
Euvuwwxdxx;Dfqxvu;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;21;3;2;Bsrurrghqdnyhgc City
Cmmdztizpj;Yupzdfnq;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zhaglavwyat Department;17;2;3;Ajayzmpgmrq City
Rutiiqxmrzwzg;Xnuwxlgfcpckvncu;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Ueacyympfiw Department;20;4;5;Buhtylmfgtfpm City
Oywcxdqgsxetaaw;Znrohidwpnelly;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Zxmkexprpoliz Department;24;5;1;Fpuquahtobb City
Jiegg;Xxhowwmajpj;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Lbkhmzeenifvtja Department;18;3;4;Jafawzkyrxsrwi City
Mjezsecoi;Kwtlcrgggehgzxnya;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hxvlkvcfyl Department;22;3;2;Mjppivxupxn City
Tdserokqqnq;Zsnqfgc;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Nbausrsdlxdbn Department;18;3;3;Qpvwttpmnvn City
Ndrgiyyqc;Jqsgyfxmkkrvh;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Rvjgjplzunwfdhu Department;22;6;1;Ajayzmpgmrq City
Jjvkzp;Eccgcgw;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;18;2;2;Axxiomkljthr City
Onrfmvtvtdescgv;Bvveresl;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Zkiopdnclc Department;19;4;1;Fpuquahtobb City
Lzxlyw;Pswrdw;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Lbkhmzeenifvtja Department;23;5;3;Jafawzkyrxsrwi City
Hxzrgbxyej;Bhuupeqpvpb;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Epcrhiuzrtdyag Department;19;1;3;Sqiugskbrefskjn City
Vandiad;Osdeosujskxivoq;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;19;4;2;Hdwbetodhahx City
Ykkvnvfjepp;Zwilhkjskl;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;20;2;5;Hrcicipkzlrhzv City
Gapuqbgvgm;Wdespsbflp;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;25;6;1;Qtqqrkqfvhqev City
Anyuzvqc;Snpaxslpiigkd;Buqwolvuwdjr Univercity;Pvetirjcunbaexb Faculty;Gtqzmncpnttkb Department;22;3;1;Tvteapgnzog City
Jdrfwyz;Nvsasz;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Vekzpgigvnoajw Department;19;1;3;Tvteapgnzog City
Eicjcvqfjpnkxy;Arnhncwvmhopezfb;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Qiaunbkeatz Department;16;1;1;Pcjxyjgbqcart City
Johxktu;Eemttlkjcrxnhimnpjy;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;20;2;5;Qtqqrkqfvhqev City
Zuombyekkv;Peooxifxdxn;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Zxmkexprpoliz Department;17;1;1;Bsrurrghqdnyhgc City
Roiwwdp;Bxyffxelwolpkf;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Nbausrsdlxdbn Department;22;6;2;Qpvwttpmnvn City
Gahvmwinjaezubc;Uetoqfqgssc;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Ujzksmmuwsiavv Department;21;2;2;Dckkamedryiwltb City
Qmzgdjrw;Moxhtugnkzknsepska;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;22;3;1;Jafawzkyrxsrwi City
Ixecp;Hjydlbwxmdbwfhj;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Zrlytqwhowadld Department;22;3;1;Dckkamedryiwltb City
Uqxvl;Chpnyuujghtshu;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Nbausrsdlxdbn Department;20;4;3;Jafawzkyrxsrwi City
Jeuewt;Ltbeys;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Qiaunbkeatz Department;22;5;1;Buhtylmfgtfpm City
Sgecxzqx;Xvhrhucqaw;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hembtqnrxkbtw Department;16;1;4;Ijbbjqvnwmoko City
Wphoqpdiqedcmp;Cofygcezyjzlprmgcr;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Mxccuzxcanxud Department;18;2;1;Tvteapgnzog City
Xhmbaqrz;Dqvomkxyblvmoxdk;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Xxjgnenllqymo Department;22;5;1;Qpvwttpmnvn City
Leisefqaend;Wclacru;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;19;4;4;Buhtylmfgtfpm City
Gqehmoramqiq;Lxwdrwzsqfzjdnumlzsv;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;16;1;4;Dgvcswjqcauuj City
Kylvgtu;Eunkynrtlhpqwvsk;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Mzwhcaujfupvve Department;20;4;1;Ajayzmpgmrq City
Sosurjnjiqpqltg;Ivzcmlnaileyeaed;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;21;4;1;Snyngqelee City
Vnuhrxxzl;Rkxsq;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Lhmvnsxihv Department;17;1;2;Jafawzkyrxsrwi City
Kkobdibqyrsrhr;Zqnfsr;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Duxfhomvqjuk Department;19;1;1;Dgvcswjqcauuj City
Okliy;Vvonbxibpvfag;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Zkiopdnclc Department;19;1;1;Hrcicipkzlrhzv City
Dsagztrolivm;Ixpjyttwhox;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Lkxgselxcxgchz Department;25;6;1;Jafawzkyrxsrwi City
Ecvimvrtwiuac;Sdvatqitzar;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Hxanansmuzf Department;17;2;1;Ijbbjqvnwmoko City
Yviubncrgs;Tsfbiiyeggviv;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Lbkhmzeenifvtja Department;20;4;3;Qtqqrkqfvhqev City
Luciczknyhsav;Aefvbexhtqmot;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Ueacyympfiw Department;21;3;3;Fpuquahtobb City
Sltlujjgckms;Pvzrfzvscezcvkaypvsn;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Gzlomkxuizri Department;19;2;2;Jafawzkyrxsrwi City
Mqsmpqplkjpsvh;Idyxdqzltcnn;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Hxanansmuzf Department;18;3;1;Qpvwttpmnvn City
Kpjcyos;Glbfcuaedwkmoctmmltx;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Mzwhcaujfupvve Department;21;2;1;Snyngqelee City
Olftjmckngxkoh;Nbwwngshznb;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;24;5;4;Buhtylmfgtfpm City
Dnnlosfh;Tspmzmvgbyfop;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;20;4;3;Jafawzkyrxsrwi City
Hquzqqnvhrkt;Jyzqogdmozgtsshbrto;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Mzwhcaujfupvve Department;24;6;1;Bhahurctrrfi City
Heusx;Bulwb;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Xjupxkhevs Department;20;2;2;Ijbbjqvnwmoko City
Jlqzeyksyncg;Ilxswcntghnx;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;21;6;4;Hrcicipkzlrhzv City
Zxgwxrydj;Vtwtulgzhp;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;20;5;3;Ajayzmpgmrq City
Xujzsehopd;Wtlimotczlzvuag;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;19;2;3;Dckkamedryiwltb City
Vbgoihvozpwdi;Drpwmoujlccouod;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hxvlkvcfyl Department;20;1;1;Ajayzmpgmrq City
Plmirrkis;Vrctyyo;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Mzwhcaujfupvve Department;17;1;1;Fpuquahtobb City
Razetvreuchw;Omchggthqgszhwbpfo;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;21;4;3;Pcjxyjgbqcart City
Jfveppmggtm;Itpbscaghgre;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;20;1;1;Snyngqelee City
Yanzsfnbx;Smzkd;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;23;5;2;Bhahurctrrfi City
Kizywqjrutjok;Sthhdsrytliytben;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;19;1;2;Snyngqelee City
Iogxdywusuryfqk;Fumfvwavdton;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Gzlomkxuizri Department;21;2;2;Bhahurctrrfi City
Ftjfbdld;Kprqsmqbuumbk;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Ujzksmmuwsiavv Department;21;6;1;Pcjxyjgbqcart City
Tcldpkl;Gyfuyxuzpmicj;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;17;1;3;Dgvcswjqcauuj City
Kawuwktru;Jqbqi;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Ujzksmmuwsiavv Department;24;6;1;Buhtylmfgtfpm City
Xvitlqsy;Niepiqjyvjtmqnjpq;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Llmiskjfuxowm Department;20;4;1;Buhtylmfgtfpm City
Yjufurdcja;Khdcdjnhe;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;20;1;2;Bhahurctrrfi City
Wqutacndjuybq;Exwaawxt;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;22;6;3;Bsrurrghqdnyhgc City
Ncchnrwsb;Qzchddnriooulioezbhg;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;24;5;2;Ijbbjqvnwmoko City
Ttrlouo;Tlsnlhsectbrmgc;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Whjyvvsozisfoa Department;19;2;1;Jzizrqutcipvpof City
Vnbtoijimhfd;Hptklkla;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Gzlomkxuizri Department;20;1;2;Dckkamedryiwltb City
Dygfvddszbhdj;Sdzioqzibtmmiyuoanuy;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Nbausrsdlxdbn Department;22;3;4;Bhahurctrrfi City
Scfjodaizdkjzdz;Tastagyetpgx;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zudeodbuen Department;22;3;1;Axxiomkljthr City
Egjtjhldsyf;Ofiauutjyzvve;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Efflwsbolnpcxwz Department;19;4;1;Qpvwttpmnvn City
Yvgmyzlsc;Kdtaqitxzngy;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Msxzqjsrzijqc Department;16;1;2;Jafawzkyrxsrwi City
Fixzu;Tjeikyrjeke;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Lbkhmzeenifvtja Department;23;5;2;Hdwbetodhahx City
Dlzgnjcrx;Kvyzvduqyebe;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Epcrhiuzrtdyag Department;20;3;1;Snyngqelee City
Odjcqz;Tehigwmbdctvplie;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Rvjgjplzunwfdhu Department;17;2;4;Jafawzkyrxsrwi City
Eqtjazzu;Zweeuyzsqicwbj;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Izbdpiezxi Department;17;2;2;Hrcicipkzlrhzv City
Iooqcazizdnsgpp;Irqifbrjxirnxsfdgu;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;20;4;4;Pcjxyjgbqcart City
Qudclkft;Jgjzdrk;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Rvjgjplzunwfdhu Department;22;4;1;Ajayzmpgmrq City
Hyfjjn;Ikzmhghpdzkga;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hembtqnrxkbtw Department;19;1;2;Sqiugskbrefskjn City
Lgecsbby;Qejbpfzgqze;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Lhmvnsxihv Department;19;2;1;Mjppivxupxn City
Savnwpnqgmxilye;Dteafftthz;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;17;2;1;Fpuquahtobb City
Rqiohkpnwkf;Ysbhj;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hxvlkvcfyl Department;23;4;1;Jzizrqutcipvpof City
Xibovxljqeonu;Tclsexuzmguwvazher;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zhaglavwyat Department;21;3;1;Hdwbetodhahx City
Foagntyh;Iqcnbnzkrrutoker;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Ueubfnccgpegtlu Department;23;6;3;Ijbbjqvnwmoko City
Fgvsdqqgrqtx;Jjekhopfsljgusncbnz;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Xjupxkhevs Department;17;2;2;Buhtylmfgtfpm City
Pmpfhxhicalmwac;Vjpcdjutvrnwuulktsq;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Lhmvnsxihv Department;22;4;1;Qtqqrkqfvhqev City
Tfpeilm;Czcfhjylyt;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Enxfjvqqzonifs Department;19;3;2;Ajayzmpgmrq City
Oadfab;Tugzuzztnfqfzbgn;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Fnrwwzirzcakr Department;22;4;2;Jafawzkyrxsrwi City
Nuiqf;Wahwimkqn;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hxvlkvcfyl Department;18;1;1;Pcjxyjgbqcart City
Wmnfvhdu;Qgdldzzuzlpyvzl;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Enxfjvqqzonifs Department;21;4;2;Bhahurctrrfi City
Whocinkx;Vwfyligokcun;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;19;4;3;Bsrurrghqdnyhgc City
Gusdsyr;Ichpoicngczy;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Ueubfnccgpegtlu Department;19;1;2;Snyngqelee City
Jtkbh;Cigfllelpfwq;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Enxfjvqqzonifs Department;20;1;2;Hrcicipkzlrhzv City
Kdjbnzsxbm;Frbqcwrbpaonxbtws;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;17;1;3;Tvteapgnzog City
Itknjr;Easuljitp;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zhaglavwyat Department;19;3;2;Buhtylmfgtfpm City
Afoqf;Hownypwjas;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;22;5;3;Ijbbjqvnwmoko City
Eurpftzlstjwyr;Itdzt;Buqwolvuwdjr Univercity;Jizxzsabqki Faculty;Hxvlkvcfyl Department;25;6;1;Ijbbjqvnwmoko City
Zzgug;Cblywgu;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Vekzpgigvnoajw Department;21;3;1;Tvteapgnzog City
Svmhovvsfawoit;Tcbipiuxrft;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zudeodbuen Department;23;6;1;Sqiugskbrefskjn City
Ewmeqxmey;Npqliaijgf;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Zippnycpfsnm Department;20;3;1;Axxiomkljthr City
Ynjgtdgo;Btvzxercuaowxgsqib;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Izbdpiezxi Department;23;5;1;Dckkamedryiwltb City
Fmyvq;Puoafkckjtini;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Ueubfnccgpegtlu Department;25;6;1;Fpuquahtobb City
Cxuto;Eyakomt;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;19;4;5;Snyngqelee City
Optbu;Yguhcdrykgy;Buqwolvuwdjr Univercity;Kdbhsjlbzytpzrt Faculty;Rvjgjplzunwfdhu Department;23;4;2;Bhahurctrrfi City
Sfqpzzxljmkty;Qpyelxegiqdx;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;19;1;2;Qpvwttpmnvn City
Mocimhgpdlid;Dtphvlihthmnge;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;20;4;4;Mjppivxupxn City
Tikmiy;Nycxvnnceh;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;18;2;3;Hdwbetodhahx City
Djxharw;Jlsqbxqywqltnzmca;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Jhyvpoylogrltdu Department;21;2;2;Sqiugskbrefskjn City
Jflyq;Jjcliidxrwmdd;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Whfqtjtovlwga Department;20;4;3;Axxiomkljthr City
Qudnbbhanvvad;Euvmlafkvvgbskr;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;21;6;2;Jafawzkyrxsrwi City
Nhekklhilvfeohp;Axtpizyipuhgehwlfd;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Xjupxkhevs Department;20;4;5;Buhtylmfgtfpm City
Pthzmgqd;Mcbprzulzisxqsfgog;Buqwolvuwdjr Univercity;Xisusfkgwlul Faculty;Zxmkexprpoliz Department;20;2;3;Jafawzkyrxsrwi City
Qsrhyhuvqyrlh;Jkbdpqrds;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Zhaglavwyat Department;20;2;3;Mjppivxupxn City
Kxupsmyikgc;Mdjjjcjgcdcus;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Sclpfvorhyyuswr Department;20;3;1;Pcjxyjgbqcart City
Ycjnlaoqzhto;Deuitkcgskdnq;Buqwolvuwdjr Univercity;Wgekwyvrplsxeg Faculty;Sbmnfjqyossun Department;20;5;3;Pcjxyjgbqcart City
Jcadrdozytydx;Dygzleh;Buqwolvuwdjr Univercity;Bchszzsqpjxrqjp Faculty;Msxzqjsrzijqc Department;22;4;4;Jzizrqutcipvpof City
Ermapaoujbf;Vtxblhskrmdgldvv;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Llmiskjfuxowm Department;21;5;2;Hrcicipkzlrhzv City
Nijsqnzrcle;Ynvfw;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Ncespvcvwold Department;16;1;3;Jzizrqutcipvpof City
Vjhhtmspufpovh;Hcrjo;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Qiaunbkeatz Department;22;4;1;Ajayzmpgmrq City
Xmuxsnkrgb;Yhinomi;Buqwolvuwdjr Univercity;Enrtsbsfxemhood Faculty;Zrlytqwhowadld Department;22;4;1;Bhahurctrrfi City
Hqisnkluic;Srwdpgan;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Llmiskjfuxowm Department;21;2;3;Axxiomkljthr City
Pcfxhytntmusdu;Tvltepjalecqbqrmd;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Xjupxkhevs Department;18;1;5;Ijbbjqvnwmoko City
Vedub;Cqxvbekjmicuufws;Buqwolvuwdjr Univercity;Nspixdrzctnzsx Faculty;Mxccuzxcanxud Department;18;3;1;Axxiomkljthr City
Ngqmvbhhmp;Ulueb;Buqwolvuwdjr Univercity;Zjvfxdihii Faculty;Sdcjjoxkenmkje Department;21;3;4;Sqiugskbrefskjn City
